replicate,delta_rank
1244,0.05839405829596411
1245,0.05381010214250124
1246,0.05764978824115595
1247,0.03724308669656203
1248,0.0512067140009965
1249,0.052257722969606374
1250,0.04521362730443447
1251,0.04751494768310911
1252,0.05078942451420029
1253,0.05633719481813651
1254,0.05085326357747882
1255,0.06761646736422522
1256,0.04744799451918286
1257,0.05446562032884903
1258,0.04714125560538116
1259,0.0489598903836572
1260,0.047491591928251115
1261,0.04692015445939212
1262,0.05883314648729447
1263,0.0463596163428002
1264,0.060113041853512704
1265,0.06338440458395615
1266,0.048804185351270554
1267,0.06328008221225709
1268,0.052580032386646734
1269,0.041084329845540606
1270,0.04365190582959641
1271,0.05667974588938715
1272,0.05398916292974588
1273,0.048106626806178374
1274,0.04653556302939711
1275,0.06191766317887394
1276,0.05105256601893374
1277,0.03972813901345291
1278,0.05116467364225211
1279,0.060162867463876425
1280,0.048888266068759345
1281,0.037197932237169905
1282,0.05583893871449925
1283,0.03716679123069257
1284,0.054213378176382665
1285,0.04737481315396113
1286,0.03485924265072247
1287,0.05390196811160936
1288,0.04018902590931739
1289,0.05645241654210264
1290,0.057212257100149475
1291,0.05282137518684603
1292,0.06157199800697559
1293,0.05642438963627304
1294,0.06602204783258596
1295,0.05406701544593921
1296,0.0639620702541106
1297,0.05363571250622819
1298,0.05706900847035376
1299,0.05770584205281515
1300,0.053944008470353765
1301,0.04308358246138515
1302,0.05447651968111609
1303,0.032855318883906325
1304,0.054151096163428
1305,0.07481471101145988
1306,0.06612481315396113
1307,0.05278400597907325
1308,0.05683077977080219
1309,0.053958021923268554
1310,0.058940582959641254
1311,0.049610737419033386
1312,0.04115128300946687
1313,0.045895615346287985
1314,0.05245235426008968
1315,0.04352734180368709
1316,0.046808046836073744
1317,0.05237605879422023
1318,0.058003238664673634
1319,0.053518933731938216
1320,0.060675137020428496
1321,0.0419157947184853
1322,0.052259280019930236
1323,0.059403026905829596
1324,0.049092239661185845
1325,0.04543784255107124
1326,0.050803437967115096
1327,0.05243989785749875
1328,0.04557642002989536
1329,0.046828288490284004
1330,0.04498162680617838
1331,0.06431084952665671
1332,0.05197589686098655
1333,0.05621263079222721
1334,0.05928001993024414
1335,0.03673548829098156
1336,0.060150411061285505
1337,0.04762394120577977
1338,0.05617993273542601
1339,0.04334672396611858
1340,0.05172365470852018
1341,0.042097969606377676
1342,0.050210201793721966
1343,0.04881508470353762
1344,0.05582648231190832
1345,0.04918099152964623
1346,0.048129982561036365
1347,0.060332585949177876
1348,0.04426538365719979
1349,0.05363726955655206
1350,0.05888764324862979
1351,0.06549109367214748
1352,0.039721910812157445
1353,0.05866654210264075
1354,0.0645848903836572
1355,0.054714748380667665
1356,0.052802690582959645
1357,0.052534877927254614
1358,0.06194257598405581
1359,0.04538334578973592
1360,0.046562032884902835
1361,0.04434479322371699
1362,0.06111889636273045
1363,0.04138795465869457
1364,0.05091554559043348
1365,0.043641006477329346
1366,0.040796275535625315
1367,0.05080655206776283
1368,0.04621169656203288
1369,0.0637767812655705
1370,0.04641255605381166
1371,0.05867121325361236
1372,0.05346599402092675
1373,0.05185756103637269
1374,0.04943479073243647
1375,0.06469232685600398
1376,0.048248318385650225
1377,0.05066174638764325
1378,0.0534083831589437
1379,0.05124719730941703
1380,0.04668659691081215
1381,0.04954534130543099
1382,0.04628332087693074
1383,0.05239630044843049
1384,0.03856502242152466
1385,0.04472004235176882
1386,0.03904770802192326
1387,0.056566081215744884
1388,0.04732654459392128
1389,0.05600242899850523
1390,0.04236578226208271
1391,0.05371045092177378
1392,0.05854664922770304
1393,0.051754795714997505
1394,0.04531327852516193
1395,0.05274196562032885
1396,0.0549265072247135
1397,0.04997820129546586
1398,0.05898262331838565
1399,0.05634030891878426
1400,0.028514262580966614
1401,0.04564493024414549
1402,0.05419780767314399
1403,0.04362232187344295
1404,0.058517065271549575
1405,0.04982561036372695
1406,0.04727516193323368
1407,0.04585513203786746
1408,0.050510712506228204
1409,0.04815333831589438
1410,0.04171804932735426
1411,0.0534037120079721
1412,0.058148044344793225
1413,0.06179309915296462
1414,0.03773355754857997
1415,0.04621325361235675
1416,0.052407199800697565
1417,0.04127117588440458
1418,0.05852329347284504
1419,0.039893186347782765
1420,0.050348779272546086
1421,0.048382224713502744
1422,0.06864879172894868
1423,0.049816268061783756
1424,0.04349308669656203
1425,0.053831900847035374
1426,0.05362792725460887
1427,0.03023324613851519
1428,0.059237979571499746
1429,0.04992214748380668
1430,0.0538490284005979
1431,0.04132567264573991
1432,0.05517874937717988
1433,0.05564119332336821
1434,0.05253643497757848
1435,0.054099713502740406
1436,0.04413303437967115
1437,0.0502553562531141
1438,0.04857529895366218
1439,0.05495609118086696
1440,0.05045310164424514
1441,0.042097969606377676
1442,0.045146674140508214
1443,0.05528774289985052
1444,0.0531296711509716
1445,0.042860924265072244
1446,0.06460201793721973
1447,0.05316548330842053
1448,0.05816828599900349
1449,0.05003114100647733
1450,0.05787244643746887
1451,0.05099028400597907
1452,0.059471537120079715
1453,0.03893404334828102
1454,0.051588191330343786
1455,0.05440333831589436
1456,0.045604446935724956
1457,0.052446126058794215
1458,0.044855505729945185
1459,0.05263141504733433
1460,0.0544858619830593
1461,0.041503176382660684
1462,0.04863913801694071
1463,0.06105505729945192
1464,0.05685257847533632
1465,0.058257037867463876
1466,0.05894058295964126
1467,0.03607685600398605
1468,0.05734927752864972
1469,0.05400473343298455
1470,0.04778276033881415
1471,0.05563963627304434
1472,0.05087194818136522
1473,0.04065458395615347
1474,0.059424825610363725
1475,0.046728637269556554
1476,0.06372695565520678
1477,0.056710886895864475
1478,0.041749190333831586
1479,0.051040109616342796
1480,0.0673751245640259
1481,0.06534005979073243
1482,0.05587786497259591
1483,0.05738508968609866
1484,0.04620391131041355
1485,0.03627148729446936
1486,0.05187001743896362
1487,0.06839032137518684
1488,0.05125186846038864
1489,0.05296929496761336
1490,0.05122228450423518
1491,0.04841959392127553
1492,0.053167040358744394
1493,0.06074053313403088
1494,0.05148075485799701
1495,0.05610363726955655
1496,0.05616747633283507
1497,0.05690396113602392
1498,0.042892065271549575
1499,0.06557050323866466
1500,0.05456838565022421
1501,0.05327136273044345
1502,0.05143248629795715
1503,0.0484818759342302
1504,0.04372508719481813
1505,0.04845696312904833
1506,0.05558046836073742
1507,0.05174701046337817
1508,0.06453817887394121
1509,0.05763266068759342
1510,0.0477889885401096
1511,0.04903307174887892
1512,0.05803282262082711
1513,0.049542227204783254
1514,0.050582336821126055
1515,0.05677161185849527
1516,0.06513920029895366
1517,0.06597533632286996
1518,0.0502179870453413
1519,0.04945503238664673
1520,0.060623754359740906
1521,0.04753207523667165
1522,0.04300884404583956
1523,0.05116311659192825
1524,0.05721537120079721
1525,0.05270771051320378
1526,0.037115408570004976
1527,0.03934510463378176
1528,0.05721381415047334
1529,0.04182859990034877
1530,0.04613695814648729
1531,0.05609429496761335
1532,0.05708925012456402
1533,0.04043192575984056
1534,0.045850460886895865
1535,0.05209734678624813
1536,0.04809884155455904
1537,0.04171493522670652
1538,0.05530798455406079
1539,0.05892345540607872
1540,0.04937406576980568
1541,0.05431925759840558
1542,0.03723218734429497
1543,0.05906981813652217
1544,0.05848436721474838
1545,0.05431770054808171
1546,0.053603014449427
1547,0.056327852516193315
1548,0.050871948181365215
1549,0.04554995017438963
1550,0.04312095166915795
1551,0.06217613353263577
1552,0.06260899352267066
1553,0.05434728450423517
1554,0.060220478325859486
1555,0.04726270553064275
1556,0.05357810164424513
1557,0.06708862730443448
1558,0.05302846287992027
1559,0.05363571250622819
1560,0.050784753363228685
1561,0.0520708769307424
1562,0.054865782262082705
1563,0.05009809417040359
1564,0.04168846537120079
1565,0.054630667663178874
1566,0.026585077229696063
1567,0.06257785251619333
1568,0.06495235426008969
1569,0.042303500249128045
1570,0.05757972097658196
1571,0.05358588689586448
1572,0.04615875685102142
1573,0.049943946188340804
1574,0.03851519681116094
1575,0.04106408819133034
1576,0.04990034877927254
1577,0.049305555555555554
1578,0.048774601395117086
1579,0.052344917787742896
1580,0.06312126307922271
1581,0.05565364972595913
1582,0.055991529646238165
1583,0.04773604882909816
1584,0.058109118086696554
1585,0.0705655206776283
1586,0.04765819631290483
1587,0.04652933482810165
1588,0.04933825361235675
1589,0.06085264075734927
1590,0.04205748629795714
1591,0.0547178624813154
1592,0.04916542102640757
1593,0.055714374688589925
1594,0.05454502989536622
1595,0.06028431738913802
1596,0.042642937219730934
1597,0.05462599651220726
1598,0.045389573991031384
1599,0.05278867713004484
1600,0.04924015944195316
1601,0.05300666417538615
1602,0.06062842551071251
1603,0.04044905331340309
1604,0.03861951918285999
1605,0.043555368709516686
1606,0.05722627055306428
1607,0.051083707025411054
1608,0.039695440956651715
1609,0.05498256103637269
1610,0.04867027902341804
1611,0.06867681863477827
1612,0.05416510961634279
1613,0.05074271300448431
1614,0.05140290234180368
1615,0.04915452167414051
1616,0.05252397857498755
1617,0.05141847284504235
1618,0.057134404583956154
1619,0.05535469606377678
1620,0.051357747882411556
1621,0.045697869955156956
1622,0.05866654210264075
1623,0.05331184603886398
1624,0.05332430244145491
1625,0.05856844793223717
1626,0.052878986048829096
1627,0.043848094170403584
1628,0.0643061783756851
1629,0.05661123567513702
1630,0.04538178873941205
1631,0.05839250124564026
1632,0.054658694569008466
1633,0.04512020428500249
1634,0.05131726457399103
1635,0.04491155954160438
1636,0.04715371200797209
1637,0.0617292600896861
1638,0.038258283507722965
1639,0.049926818634778276
1640,0.0393342052815147
1641,0.05150099651220727
1642,0.049525099651220726
1643,0.047843485301444943
1644,0.054462506228201285
1645,0.04173361983059292
1646,0.04622103886397609
1647,0.05457305680119581
1648,0.05458707025411061
1649,0.05275909317389139
1650,0.04193915047334329
1651,0.05874283756851021
1652,0.04695908071748879
1653,0.06038396860986547
1654,0.038020054808171395
1655,0.06444942700548083
1656,0.05217364225211759
1657,0.05434417040358744
1658,0.04503300946686597
1659,0.05751743896362731
1660,0.05809977578475336
1661,0.049548455406078724
1662,0.04808949925261584
1663,0.04770023667164922
1664,0.05171742650722471
1665,0.05360145739910313
1666,0.03721350274040857
1667,0.04725647732934728
1668,0.062431489785749875
1669,0.05141847284504235
1670,0.05113041853512706
1671,0.0548891380169407
1672,0.056636148480318886
1673,0.051732997010463376
1674,0.06318665919282511
1675,0.04780455904334828
1676,0.07336665421026409
1677,0.057031639262580966
1678,0.05370889387144992
1679,0.04583800448430493
1680,0.04139262580966616
1681,0.04866405082212257
1682,0.05668597409068261
1683,0.06014262580966617
1684,0.052689025909317386
1685,0.06043690832087693
1686,0.03992744145490782
1687,0.05214717239661185
1688,0.04971505979073244
1689,0.03641006477329347
1690,0.04670683856502242
1691,0.06260432237169905
1692,0.04419531639262581
1693,0.05406234429496761
1694,0.037939088191330336
1695,0.04887736671649228
1696,0.04454565271549576
1697,0.044696686596910805
1698,0.04409722222222222
1699,0.06084796960637768
1700,0.04240470852017938
1701,0.03977952167414051
1702,0.04021238166417538
1703,0.04817357997010463
1704,0.05719824364723467
1705,0.0644447558545092
1706,0.04715371200797209
1707,0.051438714499252615
1708,0.04933669656203288
1709,0.04910625311410065
1710,0.050719357249626305
1711,0.06257162431489785
1712,0.054839312406576975
1713,0.04677846287992028
1714,0.05651002740408571
1715,0.034614785749875435
1716,0.0611438091679123
1717,0.05836447433981067
1718,0.05709859242650723
1719,0.06496481066268062
1720,0.057489412057797715
1721,0.05186223218734429
1722,0.059124314897857494
1723,0.04010338814150473
1724,0.05586229446935725
1725,0.05826170901843548
1726,0.04601706527154957
1727,0.047265819631290486
1728,0.0611111111111111
1729,0.052623629795715
1730,0.05294749626307923
1731,0.05201638016940707
1732,0.046336260587942206
1733,0.059762705530642744
1734,0.043726644245142
1735,0.05408102889885401
1736,0.04483059292476332
1737,0.05297708021923268
1738,0.05605692575984055
1739,0.03525629048330842
1740,0.06457710513203786
1741,0.04112014200298954
1742,0.05644307424015943
1743,0.052045964125560534
1744,0.04722533632286995
1745,0.0560086571998007
1746,0.06613726955655207
1747,0.04375155705032387
1748,0.05307517438963628
1749,0.049652777777777775
1750,0.03928593672147484
1751,0.030686347782760335
1752,0.032654459392127556
1753,0.055756415047334335
1754,0.055142937219730945
1755,0.05403276033881414
1756,0.0549685475834579
1757,0.05206464872944694
1758,0.06030455904334828
1759,0.04767999501743897
1760,0.05412151220727454
1761,0.05892968360737418
1762,0.04655736173393124
1763,0.056891504733432983
1764,0.03946032635774788
1765,0.042943447932237165
1766,0.03904303687095167
1767,0.0629873567513702
1768,0.04518092924763328
1769,0.06217301943198804
1770,0.04380916791230692
1771,0.04417974588938714
1772,0.05595416043846537
1773,0.05310475834578973
1774,0.038893560039860484
1775,0.05336945690084703
1776,0.05583582461385151
1777,0.034773604882909814
1778,0.05187313153961135
1779,0.057607747882411554
1780,0.06259809417040359
1781,0.04191735176880917
1782,0.04311005231689088
1783,0.04971350274040857
1784,0.04708364474339811
1785,0.060860426008968606
1786,0.058091990533134026
1787,0.05083457897359242
1788,0.06891971848530144
1789,0.05471786248131539
1790,0.04665078475336323
1791,0.06201731439960139
1792,0.04888359491778775
1793,0.06041199551569507
1794,0.04547988290981565
1795,0.04875280269058296
1796,0.06030923019431987
1797,0.05105100896860986
1798,0.05508844045839561
1799,0.05450298953662182
1800,0.05117557299451918
1801,0.04990813403089187
1802,0.04810351270553064
1803,0.0590962879920279
1804,0.054689835575485804
1805,0.05587163677130045
1806,0.06539455655206776
1807,0.05616591928251121
1808,0.0442420279023418
1809,0.0499859865470852
1810,0.058188527653213744
1811,0.051311036372695566
1812,0.04873567513702042
1813,0.04817357997010463
1814,0.051863789237668156
1815,0.050235114598903834
1816,0.06089468111609366
1817,0.04249813153961136
1818,0.052759093173891373
1819,0.05941859740906826
1820,0.06883719481813652
1821,0.06572932237169905
1822,0.037778712007972094
1823,0.054973218734429494
1824,0.04843672147483806
1825,0.05112886148480318
1826,0.044010027404085696
1827,0.04037742899850523
1828,0.0423938091679123
1829,0.049465931738913796
1830,0.045786621823617334
1831,0.045985924265072246
1832,0.051117962132536124
1833,0.04902528649725959
1834,0.04945503238664673
1835,0.05192140009965122
1836,0.06533071748878924
1837,0.050096537120079714
1838,0.04627397857498754
1839,0.06640196811160937
1840,0.05893746885899352
1841,0.05119114349775784
1842,0.05431302939711011
1843,0.0478964250124564
1844,0.060918036870951674
1845,0.050312967115097154
1846,0.06292818883906327
1847,0.045984367214748384
1848,0.05228574987543597
1849,0.05082056552067763
1850,0.05825548081714001
1851,0.04560911808669656
1852,0.04027310662680618
1853,0.05669375934230193
1854,0.05118802939711011
1855,0.04232841305430991
1856,0.05562873692077728
1857,0.04883844045839561
1858,0.048013203786746395
1859,0.049704160438465365
1860,0.04648262331838565
1861,0.05432859990034878
1862,0.05560071001494768
1863,0.058912556053811654
1864,0.06086354010961634
1865,0.05243834080717489
1866,0.059898168908819126
1867,0.06723810413552567
1868,0.06182579720976582
1869,0.06097409068261085
1870,0.053383470353761835
1871,0.04993304683607373
1872,0.03430648978574987
1873,0.04780611609367215
1874,0.04314897857498754
1875,0.048252989536621826
1876,0.058250809666168406
1877,0.05120827105132038
1878,0.053204409566517195
1879,0.04736079970104634
1880,0.06261055057299451
1881,0.05515227952167414
1882,0.056267127553562536
1883,0.049212132536123575
1884,0.04488664673642252
1885,0.044888203786746385
1886,0.054070129546586944
1887,0.04412836322869955
1888,0.04360363726955655
1889,0.04692482561036372
1890,0.04640944195316393
1891,0.0590822745391131
1892,0.059392127553562525
1893,0.054415794718485296
1894,0.04353201295465869
1895,0.06009124314897857
1896,0.06451949427005481
1897,0.05275597907324365
1898,0.05814337319382162
1899,0.0521409441953164
1900,0.06185849526656702
1901,0.06252179870453413
1902,0.04923237419033383
1903,0.060591056302939705
1904,0.049746200797209754
1905,0.05909784504235177
1906,0.04681894618834081
1907,0.05351426258096661
1908,0.06815520677628302
1909,0.05193074240159442
1910,0.03468485301444942
1911,0.05213783009466866
1912,0.05336945690084703
1913,0.04782947184853014
1914,0.062372321873442944
1915,0.055628736920777286
1916,0.06298891380169407
1917,0.055177192326856
1918,0.05328070503238664
1919,0.04948150224215246
1920,0.038759653712007965
1921,0.054127740408570005
1922,0.050753612356751375
1923,0.054339499252615844
1924,0.03570472097658196
1925,0.05248972346786247
1926,0.06460668908819132
1927,0.038420216741405076
1928,0.047843485301444943
1929,0.060570814648729446
1930,0.05103699551569507
1931,0.04783414299950174
1932,0.05352204783258594
1933,0.05171742650722471
1934,0.056234429496761336
1935,0.054439150473343294
1936,0.05499034628799203
1937,0.05817295714997508
1938,0.058759965122072745
1939,0.05056520926756352
1940,0.04751650473343298
1941,0.04592519930244145
1942,0.052826046337817636
1943,0.04352734180368709
1944,0.044143933731938215
1945,0.05069600149476831
1946,0.041126370204285
1947,0.04780144494270054
1948,0.06596287992027902
1949,0.04369550323866467
1950,0.04757255854509217
1951,0.04027466367713004
1952,0.060721848530144486
1953,0.06322869955156951
1954,0.054596412556053804
1955,0.060482062780269054
1956,0.05368709516691579
1957,0.06524040857000499
1958,0.059083831589436975
1959,0.048220291479820626
1960,0.06205312655705033
1961,0.05254733432984554
1962,0.05606159691081215
1963,0.05531109865470851
1964,0.04615408570004983
1965,0.05591679123069258
1966,0.056840122072745386
1967,0.047012020428500244
1968,0.052164299950174395
1969,0.053308731938216246
1970,0.057581278026905824
1971,0.046625871948181366
1972,0.045395802192326855
1973,0.06305119581464873
1974,0.04721132286995516
1975,0.0543737543597409
1976,0.05434572745391131
1977,0.05902933482810164
1978,0.04577883657199801
1979,0.06249377179870454
1980,0.055211447433981056
1981,0.04128207523667164
1982,0.050705343796711516
1983,0.051597533632286995
1984,0.053578101644245146
1985,0.06332990782262082
1986,0.06521549576482312
1987,0.036928562531141004
1988,0.047524289985052315
1989,0.0559946437468859
1990,0.049848966118584956
1991,0.03369768310911808
1992,0.05900442202291978
1993,0.06395739910313901
1994,0.05089841803687095
1995,0.04896456153462879
1996,0.05114287493771799
1997,0.050716243148978574
1998,0.056927316890881915
1999,0.0507006726457399
