clone_id,treatment,outer_fold,y,pred_W0,pred_W1,pred_W2,pred_W3,pred_W4
L18366,Doxorubicin,1,1.3862943611198906,1.0695168105300787,0.9552967758510169,1.3705694333376488,1.1943869522656714,1.0069139554382263
L18366,Trametinib,1,2.833213344056216,1.4489731040578087,1.3588923703644245,1.3705694333376488,1.5012457718422112,1.3349954146414589
L183665,Acid,2,1.0986122886681098,1.4245281818738489,1.3544748771672703,1.269798067549081,1.4311115266466916,1.408516895916171
L183665,CoCl2,2,1.3862943611198906,1.070769265548892,0.9144602507533455,1.269798067549081,1.1079528522226165,0.967845642712046
L183665,Dabrafenib,2,0.6931471805599453,1.272899240139292,1.2179320854453923,1.269798067549081,1.286425103008614,1.216098372084811
L183665,Doxorubicin,2,1.0986122886681098,1.1003288977324217,1.0163144064207077,1.269798067549081,1.146874699878157,1.0573626720938294
L184246,Acid,4,0.6931471805599453,1.4591012200707234,1.2490348047574882,1.2160789164828991,1.4068740974671916,1.3840791917897761
L184246,Doxorubicin,4,0.6931471805599453,1.104008862881897,0.9157620000621205,1.2160789164828991,1.0822344533209889,1.0279778855942203
L184246,Trametinib,4,0.6931471805599453,1.39400845125062,1.2290729939581393,1.2160789164828991,1.3175103120619407,1.2396213569201116
L184957,Acid,1,1.0986122886681098,1.4447324299693032,1.142665610132116,1.3188599181660967,1.4972824550347525,0.8044460437531561
L185195,Acid,1,1.6094379124341003,1.4447324299693032,1.6522671925014338,1.2899487383632162,1.468158710780542,1.6335345537619128
L185195,Cisplatin,1,0.6931471805599453,0.9853221182635075,1.1360716972016025,1.2899487383632162,0.997473187236671,1.1060496823546442
L185195,CoCl2,1,0.6931471805599453,1.1088793216866093,1.2624209064101235,1.2899487383632162,1.158914849660058,1.2451833914023736
L185195,Dabrafenib,1,1.0986122886681098,1.3466064801566926,1.5851705004629144,1.2899487383632162,1.3314355729520981,1.4675651868324064
L185210,CoCl2,2,0.6931471805599453,1.070769265548892,0.6973647206986204,1.2209922732361997,1.045348306742833,0.6715832556964987
L185210,Trametinib,2,0.6931471805599453,1.3613179452904967,1.1020301320942483,1.2209922732361997,1.3095060767644344,1.0136948593740345
L185259,Acid,1,1.3862943611198906,1.4447324299693032,1.6961724368753017,1.1552406778111197,1.330823746116597,1.7294331415193516
L185259,Doxorubicin,1,0.6931471805599453,1.0695168105300787,1.3361776261354277,1.1552406778111197,0.9826505097182167,1.3367765546100288
L185317,Trametinib,4,0.6931471805599453,1.39400845125062,1.1285030393093194,1.0642475790963821,1.185768207951222,1.1704078537700062
L185762,Acid,1,1.9459101490553132,1.4447324299693032,1.4305193586539915,1.3503479927747122,1.509179555375758,1.3969047808069037
L185762,CoCl2,1,1.0986122886681098,1.1088793216866093,1.040673072562681,1.3503479927747122,1.1999356942552741,1.0085536184473645
L185762,Doxorubicin,1,1.3862943611198906,1.0695168105300787,1.0705245479141174,1.3503479927747122,1.1610063189773776,1.004248193897581
L186030,Acid,0,1.3862943611198906,1.4276384785961345,1.1375271662912814,1.2050486264470415,1.3523944507451473,1.0814105789967203
L186030,Cisplatin,0,2.833213344056216,0.9726711059332541,0.6387148180369993,1.2050486264470415,0.897202449287208,0.622890734623174
