clone_id,treatment,outer_fold,y,pred_W1,pred_W4,pred_W5,detected_post,ranking_eligible
L27072,Doxorubicin,2,1,0.1252471706812583,0.1095843934693899,0.0849172047379588,True,True
L27072,Trametinib,2,0,0.0730787807484661,0.0629879199065229,0.3244743773309466,False,True
L270871,Acid,0,0,0.2913335192140022,0.232087789838896,0.1336451015244614,False,False
L270871,Cisplatin,0,0,0.0717649606822348,0.0518693292828658,0.054900437046944,False,False
L270871,CoCl2,0,0,0.0959902001688309,0.0702813445816352,0.0628636869544837,False,False
L270871,Dabrafenib,0,0,0.1058611135447152,0.0779104102848199,0.1059343406527787,False,False
L270871,Doxorubicin,0,0,0.1335194425566999,0.0998038399260203,0.1045797921858945,False,False
L270871,Trametinib,0,0,0.0815100531712696,0.0592074163079287,0.0814473918262831,False,False
L270914,Acid,4,1,0.424821092297298,0.489336464108783,0.4545335080167493,True,True
L270914,Cisplatin,4,1,0.1311440810112391,0.158193809667127,0.1198629383259597,True,True
L270914,CoCl2,4,0,0.1589804544029891,0.1912134017969615,0.1395860201317915,False,True
L270914,Dabrafenib,4,1,0.1540921873118699,0.1854249748980671,0.2827454745170383,True,True
L270914,Doxorubicin,4,0,0.2165056114191431,0.2590190373359481,0.2350567921678495,False,True
L270914,Trametinib,4,1,0.1250056249684408,0.1509096665973241,0.2392019385326302,True,True
L271069,Acid,0,1,0.7329093448364284,0.7166311251014956,0.7374245234138129,True,True
L271069,Cisplatin,0,1,0.3403941015293631,0.3140196936959351,0.4041570270707497,True,True
L271069,CoCl2,0,0,0.4147789456926779,0.3874593974737144,0.4671528039203155,False,True
L271069,Dabrafenib,0,0,0.4414244582728718,0.4141801365768263,0.2946927672006399,False,True
L271069,Doxorubicin,0,1,0.5070389350713094,0.4812501514004668,0.5201737383291327,True,True
L271069,Trametinib,0,0,0.3719981040397301,0.3449517312868141,0.2335872181654284,False,True
L271165,Acid,2,0,0.3123280499487586,0.3143293172452435,0.2600839487828302,False,False
L271165,Cisplatin,2,0,0.0888965001766363,0.0884902162543118,0.1108729244105905,False,False
L271165,CoCl2,2,0,0.10414634088636,0.10384642263858,0.0434790207307469,False,False
L271165,Dabrafenib,2,0,0.1041463408863601,0.10384642263858,0.0964539920615116,False,False
L271165,Doxorubicin,2,0,0.142795584893713,0.1431264897515758,0.1914788752525647,False,False
L271165,Trametinib,2,0,0.0840199282215226,0.0836067455521738,0.0693529777240025,False,False
L271521,Acid,4,1,0.7005627807252821,0.7855722103015335,0.7751358575908579,True,True
L271521,Cisplatin,4,1,0.3234660400344494,0.4180876033410374,0.4096427699654046,True,True
L271521,CoCl2,4,1,0.3745276688956964,0.4747602093175584,0.5511753238186066,True,True
L271521,Dabrafenib,4,0,0.3658952386225335,0.4653266853662621,0.4226402458048053,False,True
L271521,Doxorubicin,4,1,0.4667602951964075,0.5720026417661248,0.5711307376626532,True,True
L271521,Trametinib,4,1,0.3115535080966288,0.4045880333426718,0.3732437495674586,True,True
L271524,Acid,4,0,0.29897467523817,0.3177450338775715,0.2834124184309158,False,True
L271524,Cisplatin,4,1,0.0801690138735493,0.0836909822571521,0.0954734720790834,True,True
L271524,CoCl2,4,0,0.0984110368485007,0.1030636121500245,0.0715031304832459,False,True
L271524,Dabrafenib,4,0,0.0951743785327787,0.099614996880235,0.1289953746026047,False,True
L271524,Doxorubicin,4,0,0.1376057808821043,0.1452233981547743,0.1367200129051649,False,True
L271524,Trametinib,4,0,0.0762072710844168,0.0795133399776904,0.1216250982852838,False,True
L271709,Acid,0,0,0.4071129074576573,0.3748630511529291,0.2620736523030106,False,True
L271709,Cisplatin,0,0,0.1143674354790799,0.0979144746799662,0.0698132778363132,False,True
L271709,CoCl2,0,0,0.1506398730167596,0.130422770749527,0.1128788230470246,False,True
L271709,Dabrafenib,0,0,0.1651041818856903,0.1435720643337097,0.1015606151343676,False,True
L271709,Doxorubicin,0,1,0.2046974288052005,0.1803088652966083,0.1864146863367724,True,True
L271709,Trametinib,0,0,0.129093043945495,0.1110040341011273,0.1375947195025189,False,True
L27195,Acid,3,0,0.2839379758377813,0.1867736294277546,0.0794963236636895,False,False
L27195,Cisplatin,3,0,0.0757977484189873,0.0423274338324222,0.0777213560020421,False,False
L27195,CoCl2,3,0,0.0918906235877918,0.0520107724765532,0.0408586998883294,False,False
L27195,Dabrafenib,3,0,0.0918906235877921,0.0520107724765532,0.055076961864133,False,False
L27195,Doxorubicin,3,0,0.136449253309681,0.080115878928637,0.0704611037516121,False,False
L27195,Trametinib,3,0,0.0767687892495874,0.0429032677079211,0.0627419287476876,False,False
L272178,Acid,0,0,0.283084547091898,0.2386749725984426,0.1538463272509644,False,True
L272178,Cisplatin,0,0,0.0691265369767683,0.0536991863140894,0.0637243429007597,False,True
L272178,CoCl2,0,0,0.0925499417249437,0.0727109319156711,0.0532754814657261,False,True
L272178,Dabrafenib,0,0,0.1021070427147207,0.0805808718984597,0.0620320489781497,False,True
L272178,Doxorubicin,0,1,0.1289259711728003,0.1031407833228052,0.1332280271078948,True,True
L272178,Trametinib,0,0,0.078543669144304,0.0612794163698641,0.0773184261467206,False,True
L272183,Acid,4,0,0.5382092447681907,0.4581467634108835,0.3995776879282269,False,False
L272183,Cisplatin,4,0,0.192362425825754,0.1422320317066434,0.1240491562796261,False,False
L272183,CoCl2,4,0,0.2297567769188299,0.1726030668058986,0.1700893383407836,False,False
L272183,Dabrafenib,4,0,0.2232700360844781,0.1672615046781236,0.1635287895778702,False,False
L272183,Doxorubicin,4,0,0.3036453067763769,0.2357328252892555,0.2339604005300571,False,False
L272183,Trametinib,4,0,0.1839652334637689,0.1355644999426166,0.1369451352085217,False,False
L272263,Acid,2,1,0.4914190742779422,0.546662566971229,0.5095543900439823,True,True
L272263,Cisplatin,2,0,0.1718954499418562,0.2034192973816044,0.3166243044183562,False,True
L272263,CoCl2,2,0,0.1982847633344399,0.2336083279958803,0.2253278564798044,False,True
L272263,Dabrafenib,2,0,0.19828476333444,0.2336083279958803,0.2005206236088934,False,True
L272263,Doxorubicin,2,0,0.2616652057913922,0.3052522621658777,0.3176694009260193,False,True
L272263,Trametinib,2,0,0.1632817934473473,0.1935399914957967,0.1300619862463057,False,True
L272915,Acid,0,1,0.5439837276231255,0.4419820068687686,0.4670290806893261,True,True
L272915,Cisplatin,0,0,0.1832350636085689,0.1253924342561111,0.1070392226248173,False,True
L272915,CoCl2,0,0,0.2355403562665445,0.1653513923840442,0.1137516099724235,False,True
L272915,Dabrafenib,0,0,0.2557025290125985,0.1812880470529528,0.1316883082376659,False,True
L272915,Doxorubicin,0,0,0.3089814462152227,0.2251385307819406,0.2267544905487293,False,True
L272915,Trametinib,0,0,0.2047775739080443,0.1415788277729631,0.0943536662974109,False,True
L273363,Acid,1,0,0.2846492613888907,0.2286224765740599,0.1242270811418182,False,False
L273363,Cisplatin,1,0,0.0757290196169657,0.053455419407865,0.0435943873507158,False,False
L273363,CoCl2,1,0,0.09909531796825,0.0710468224081362,0.0691555935058637,False,False
L273363,Dabrafenib,1,0,0.0969560750019377,0.0694160470093211,0.0434298074323152,False,False
L273363,Doxorubicin,1,0,0.1410322674669205,0.1039132835246201,0.1391936265303875,False,False
L273363,Trametinib,1,0,0.0771757232365809,0.0545266695427257,0.0547765960863819,False,False
L273392,Acid,3,0,0.4116274315616812,0.443064457851971,0.4125075177662402,False,True
L273392,Cisplatin,3,0,0.1264086162512261,0.1327692321948145,0.1322766569141497,False,True
L273392,CoCl2,3,0,0.1514855872923659,0.1596929619799644,0.0795528357390718,False,True
L273392,Dabrafenib,3,0,0.1514855872923663,0.1596929619799644,0.1513731129714325,False,True
L273392,Doxorubicin,3,0,0.2180049504580228,0.2317607324027369,0.2183400218609677,False,True
L273392,Trametinib,3,1,0.1279382751993651,0.1344027833244503,0.1755241565179336,True,True
L273673,Acid,4,1,0.8230538939508997,0.8706135354721075,0.8835754429710965,True,True
L273673,Cisplatin,4,1,0.487329903270117,0.5688905672067547,0.6402218592611478,True,True
L273673,CoCl2,4,0,0.5434788753241772,0.6240818292007708,0.631124108433148,False,True
L273673,Dabrafenib,4,0,0.5342786822176825,0.6151562352239563,0.5828348101503755,False,True
L273673,Doxorubicin,4,1,0.6350728713057935,0.7105345530019476,0.7231148189372109,True,True
L273673,Trametinib,4,0,0.4736072478903779,0.5551672020561165,0.4922296677555097,False,True
L274269,Acid,3,0,0.4964669704286963,0.4390902630807486,0.5888719298258338,False,False
L274269,Cisplatin,3,0,0.1693861859591082,0.1309240279613533,0.2213254492099126,False,False
L274269,CoCl2,3,0,0.2010271136525765,0.1575415502976107,0.1486703813323054,False,False
L274269,Dabrafenib,3,0,0.201027113652577,0.1575415502976107,0.1195504832170266,False,False
L274269,Doxorubicin,3,0,0.2820690949694706,0.2289028905936007,0.2166091474606175,False,False
L274269,Trametinib,3,0,0.1713339137606074,0.132538345932353,0.0990782400456667,False,False
